RecordID,CollectionDate,ConfirmedMalariaCases,SuspectedMalariaCasesTested,MalariaTestPositivityRate,MalariaIncidenceRate,SevereMalariaCases,MalariaDeaths,OutpatientMalariaVisits,InpatientMalariaAdmissions,ChildMalariaCases,MalariaInPregnancy,ITNOwnershipPercent,ITNUsagePercent,IRSCoveragePercent,Temperature,Precipitation,NDVI,Elevation,UrbanPopulationPercent,Under5PopulationPercent,GDPPerCapita,ImprovedWaterAccessPercent
4453,2022-01-04,6,8,0.51,391.77,1,0,11,1,2,1,72.1,73.5,21.2,26.2,77.9,0.55,788.0,68.7,16.5,447.21,43.6
4454,2021-09-26,3,6,0.67,391.77,0,0,11,1,1,2,60.6,79.4,63.4,25.1,87.3,0.32,808.2,59.5,10.8,511.12,49.5
4455,2022-04-14,6,9,0.74,391.77,1,0,9,1,4,1,74.7,54.0,42.9,24.8,53.7,0.25,1633.7,12.7,18.3,440.48,85.0
4456,2021-07-24,3,6,0.33,391.77,1,0,11,1,2,2,97.7,79.5,20.4,22.7,13.9,0.38,1820.0,17.5,17.8,429.77,66.0
4457,2022-07-07,6,7,0.48,391.77,0,0,8,1,6,0,85.6,73.9,56.2,27.2,33.5,0.33,1602.5,35.6,19.8,570.26,81.7
4458,2022-04-28,2,10,0.18,391.77,3,0,8,4,0,0,69.7,82.9,26.4,27.0,13.3,0.11,1081.7,52.0,12.2,530.08,40.6
4459,2023-06-05,3,13,0.68,391.77,0,0,11,2,0,0,95.8,38.5,71.1,22.2,28.5,0.38,446.4,52.7,13.4,523.73,62.3
4460,2023-02-20,4,11,0.45,391.77,3,0,6,2,2,5,53.9,83.7,71.8,25.1,20.5,0.15,741.5,65.4,18.2,564.63,56.0
4461,2022-02-06,11,9,0.13,391.77,1,0,4,0,6,0,93.8,80.2,70.3,27.7,69.7,0.38,515.8,38.7,16.1,396.77,86.1
4462,2021-10-26,5,8,0.52,391.77,0,0,10,1,3,0,60.2,66.6,62.8,25.7,1.9,0.32,132.2,18.7,16.9,465.47,85.6
4463,2021-11-03,4,10,0.73,391.77,1,0,5,1,1,2,63.4,67.7,28.1,26.8,9.8,0.19,1741.7,31.2,19.6,552.45,56.8
4464,2023-08-27,3,12,0.14,391.77,3,0,16,4,2,1,88.1,49.7,47.9,28.8,111.4,0.43,762.9,53.8,15.5,434.29,78.4
4465,2021-01-20,2,11,0.42,391.77,0,0,7,4,1,1,58.2,42.8,50.4,26.9,17.3,0.69,752.2,40.0,13.9,500.4,69.2
4466,2021-12-28,7,10,0.49,391.77,0,0,17,3,3,1,96.4,71.0,44.0,26.4,32.9,0.56,609.6,46.3,17.1,391.87,48.5
4467,2023-05-14,4,8,0.9,391.77,0,0,5,1,3,3,76.6,45.2,61.3,29.9,13.5,0.21,217.4,58.2,11.8,608.24,83.7
4468,2023-10-21,1,11,0.27,391.77,0,0,4,0,4,0,89.3,61.4,58.7,21.0,107.1,0.25,1388.1,15.5,19.3,434.47,50.0
4469,2021-10-03,0,13,0.76,391.77,1,0,6,3,3,0,63.4,74.1,24.4,31.2,56.5,0.54,1243.8,37.7,10.3,574.46,58.8
4470,2023-11-25,6,12,0.22,391.77,2,0,6,3,1,0,58.9,48.4,40.6,30.4,8.2,0.5,36.1,41.1,19.1,574.21,75.4
4471,2023-12-30,5,11,0.87,391.77,1,0,11,3,3,0,57.6,65.9,69.4,26.6,155.6,0.45,251.7,64.6,13.2,579.61,51.1
4472,2022-10-09,5,12,0.35,391.77,2,0,7,2,2,0,94.4,49.8,61.2,28.4,19.9,0.12,1905.2,61.2,16.7,526.63,50.6
4473,2023-09-24,9,14,0.22,391.77,0,0,9,0,3,2,87.9,89.9,65.1,30.2,23.0,0.16,1259.6,37.3,11.6,702.69,87.5
4474,2022-09-07,1,10,0.41,391.77,1,0,6,2,2,0,74.9,48.7,75.9,28.2,4.8,0.69,731.1,62.4,16.9,519.33,68.9
4475,2022-05-29,2,13,0.11,391.77,3,0,6,3,1,0,85.4,43.5,74.4,26.0,60.0,0.59,1241.3,34.5,19.3,269.98,72.9
4476,2021-04-08,5,8,0.19,391.77,0,0,11,2,4,2,88.9,56.1,67.7,26.8,6.2,0.68,1821.5,55.2,12.9,461.41,60.8
4477,2023-03-27,4,9,0.5,391.77,1,0,8,2,0,2,52.3,63.4,39.4,22.8,28.0,0.42,309.3,47.9,16.6,368.22,84.5
4478,2021-07-22,5,11,0.85,391.77,1,0,8,2,4,1,59.6,45.7,58.8,25.7,68.0,0.22,1946.3,47.8,15.4,532.54,74.2
4479,2021-12-01,8,13,0.46,391.77,1,0,9,1,2,0,79.5,45.7,46.8,23.1,24.8,0.67,684.1,52.8,10.5,527.75,67.3
4480,2021-05-03,7,7,0.63,391.77,2,0,10,1,1,2,62.5,67.1,78.3,26.3,78.5,0.72,323.1,19.3,11.9,401.68,70.4
4481,2022-03-18,5,6,0.67,391.77,1,0,9,4,0,2,92.0,42.1,79.5,29.9,31.8,0.7,328.1,14.3,12.4,389.75,88.8
4482,2022-06-05,6,12,0.13,391.77,2,0,13,3,5,2,96.6,78.3,24.3,30.1,10.2,0.76,306.6,45.8,15.9,520.65,69.3
4483,2023-09-03,4,8,0.36,391.77,0,0,5,3,3,1,77.8,45.3,36.6,29.2,22.3,0.4,1633.3,24.0,12.6,655.48,45.2
4484,2021-07-17,4,11,0.9,391.77,2,0,10,0,2,1,97.6,64.1,61.2,23.9,9.9,0.72,611.5,30.5,12.1,260.28,57.1
4485,2023-07-11,5,6,0.11,391.77,0,0,6,1,5,5,66.9,43.4,49.3,30.5,18.1,0.4,1022.9,48.9,18.3,439.03,86.2
4486,2022-11-17,5,9,0.48,391.77,0,0,6,4,1,0,50.5,69.4,38.4,29.3,5.5,0.48,437.0,44.4,18.9,493.67,55.7
4487,2022-06-17,3,16,0.77,391.77,1,0,5,7,5,2,88.0,62.8,57.2,26.9,48.9,0.55,421.8,17.0,10.7,415.11,74.2
4488,2023-01-10,6,7,0.33,391.77,0,0,10,3,2,0,66.1,49.9,26.8,31.6,2.7,0.72,1522.6,35.3,10.6,533.43,86.6
4489,2023-01-08,8,8,0.9,391.77,1,0,6,0,4,1,57.7,84.8,75.5,22.7,74.9,0.61,1694.7,68.7,19.3,522.47,57.5
4490,2022-06-12,3,9,0.49,391.77,1,0,5,1,3,1,75.2,84.8,65.8,31.8,121.0,0.59,1519.2,70.0,14.1,604.63,84.7
4491,2022-12-06,6,9,0.83,391.77,0,0,9,2,6,2,83.2,85.8,36.6,29.1,197.6,0.35,1179.7,34.0,18.9,568.81,62.0
4492,2021-02-10,3,12,0.52,391.77,1,0,10,1,8,0,60.9,85.6,67.8,27.6,61.4,0.58,1510.9,61.3,16.5,170.01,45.3
4493,2023-04-24,8,14,0.42,391.77,2,0,7,2,1,2,65.0,67.5,67.2,27.2,90.0,0.24,969.8,17.0,14.6,596.54,77.2
4494,2021-09-06,3,9,0.67,391.77,1,0,8,1,5,1,92.7,82.3,57.8,23.9,36.5,0.14,1991.9,36.1,10.7,335.0,62.7
4495,2022-12-21,11,15,0.87,391.77,1,0,13,2,2,1,97.6,58.9,55.5,26.6,213.7,0.59,1929.0,67.7,12.9,504.9,41.0
4496,2022-02-12,8,9,0.4,391.77,4,0,7,4,6,0,73.0,49.5,69.0,26.1,4.0,0.64,763.5,59.9,18.7,637.36,70.7
4497,2021-12-24,10,15,0.79,391.77,1,0,12,2,3,2,50.1,33.2,72.2,21.4,16.9,0.13,1600.5,57.7,15.0,436.52,67.6
4498,2022-08-06,7,5,0.63,391.77,2,0,7,3,4,2,83.5,57.9,25.0,27.9,79.1,0.13,1342.8,38.1,13.9,484.78,81.0
4499,2022-12-29,9,9,0.4,391.77,3,0,9,4,6,1,88.8,85.3,33.7,20.0,45.6,0.37,477.8,12.8,13.3,355.54,74.5
4500,2022-10-28,7,8,0.14,391.77,2,0,3,1,2,0,70.6,87.8,41.8,18.9,102.8,0.77,1431.9,56.1,17.5,584.57,77.8
4501,2023-11-12,8,9,0.35,391.77,0,0,6,4,4,2,74.6,56.7,43.9,32.2,6.7,0.5,1292.5,57.7,18.9,453.23,48.2
4502,2023-09-26,8,14,0.77,391.77,1,0,8,2,7,2,73.7,72.7,20.4,24.6,29.2,0.32,1301.0,58.0,18.0,444.06,67.3
4503,2023-07-05,4,9,0.18,391.77,1,0,13,1,5,2,84.6,66.2,37.7,24.1,62.3,0.11,73.9,38.1,10.0,497.5,70.8
4504,2021-06-10,5,13,0.56,391.77,0,0,9,1,3,1,82.1,69.2,72.4,25.6,6.1,0.22,554.1,11.6,10.3,586.85,77.2
4505,2023-02-20,6,10,0.51,391.77,1,0,9,1,2,3,61.9,74.3,28.5,21.4,113.3,0.23,196.2,50.1,17.0,531.81,67.2
4506,2022-08-10,5,13,0.63,391.77,2,0,6,3,2,2,75.0,66.0,21.8,28.5,13.0,0.59,1589.5,38.8,19.4,482.13,46.3
4507,2023-08-08,2,8,0.85,391.77,1,0,13,1,2,0,79.9,42.8,75.0,21.5,12.5,0.72,185.7,68.2,10.1,575.79,78.2
4508,2021-10-24,5,10,0.7,391.77,1,0,12,3,1,0,56.6,37.9,52.9,28.8,6.6,0.12,415.1,50.2,11.1,500.82,61.2
4509,2021-12-10,3,8,0.51,391.77,2,0,6,1,2,1,63.0,53.5,39.7,23.5,42.0,0.11,847.1,35.8,11.5,552.32,66.2
4510,2022-11-22,7,7,0.76,391.77,0,0,6,4,2,0,91.2,31.4,36.2,27.2,28.6,0.48,974.7,69.7,18.3,499.93,86.1
4511,2023-05-14,1,14,0.66,391.77,0,0,4,1,4,2,51.3,84.6,27.9,33.8,1.4,0.64,1325.5,47.2,19.7,602.77,72.1
4512,2023-04-09,1,16,0.82,391.77,2,0,10,2,5,0,57.1,41.3,63.9,29.6,49.9,0.49,932.8,67.1,17.4,365.14,85.7
4513,2021-05-27,3,13,0.68,391.77,0,0,15,0,5,1,62.7,89.5,67.2,21.6,2.6,0.64,65.9,41.5,16.1,662.29,68.7
4514,2021-06-12,2,13,0.7,391.77,2,0,9,1,5,1,91.4,61.1,73.6,31.4,23.5,0.21,948.2,63.6,15.7,609.99,61.1
4515,2021-11-28,5,8,0.17,391.77,5,0,4,3,3,0,61.3,42.6,79.7,27.1,119.5,0.41,1449.1,24.8,17.0,619.95,60.3
4516,2022-12-05,0,17,0.1,391.77,0,0,9,3,1,2,58.7,56.8,47.1,24.5,135.0,0.78,364.1,39.2,14.9,625.89,49.2
4517,2022-04-13,4,9,0.86,391.77,3,0,6,2,6,1,73.0,61.2,56.3,20.0,23.5,0.57,214.9,51.8,15.9,556.41,82.2
4518,2022-10-05,4,12,0.3,391.77,1,0,12,4,2,2,75.3,43.9,60.5,29.1,61.9,0.32,1170.0,29.4,14.4,423.73,49.3
4519,2022-10-11,3,6,0.23,391.77,0,0,14,2,4,4,59.2,44.0,79.9,29.5,4.1,0.11,1963.1,38.3,16.5,423.21,43.3
4520,2022-08-20,2,11,0.23,391.77,1,0,10,2,2,0,70.1,49.8,43.5,30.0,35.8,0.53,778.8,58.2,10.7,580.8,47.6
4521,2022-07-02,5,5,0.69,391.77,0,0,6,2,5,1,56.1,83.1,76.2,25.1,25.7,0.69,583.3,40.0,17.5,346.99,89.8
4522,2023-03-21,5,7,0.14,391.77,0,0,8,2,4,2,56.3,48.0,78.6,31.1,47.5,0.76,1122.9,22.3,10.5,420.99,78.0
4523,2022-07-10,3,9,0.63,391.77,3,0,10,3,2,6,80.7,55.4,65.4,28.8,21.2,0.79,562.8,53.5,18.4,590.57,85.6
4524,2023-07-01,2,9,0.56,391.77,1,0,6,3,0,3,89.2,31.3,54.7,30.0,25.7,0.28,1193.7,28.7,19.9,468.05,82.9
4525,2023-01-14,6,13,0.22,391.77,1,0,9,4,5,1,83.1,63.5,66.2,25.4,243.5,0.25,868.0,65.5,18.9,643.7,66.8
4526,2023-12-03,2,11,0.21,391.77,1,0,7,1,1,1,66.9,37.4,62.6,27.6,4.0,0.42,1417.0,66.9,12.6,543.26,42.7
4527,2023-07-12,7,10,0.21,391.77,1,0,10,1,2,2,92.2,47.6,31.6,25.0,82.3,0.67,725.2,35.1,16.9,321.82,40.1
4528,2023-04-28,5,12,0.31,391.77,1,0,9,2,7,2,99.4,61.3,43.6,22.1,52.3,0.37,443.9,55.1,11.9,412.83,55.0
4529,2021-12-09,10,8,0.61,391.77,0,0,13,1,3,3,88.9,64.6,44.4,27.3,134.1,0.2,1400.9,14.3,10.8,311.51,44.1
4530,2022-01-12,2,8,0.27,391.77,0,0,6,2,3,2,64.1,50.1,61.4,29.2,35.7,0.24,1828.7,27.5,18.2,465.0,82.7
4531,2021-02-17,6,11,0.63,391.77,0,0,5,1,2,0,69.2,33.6,45.0,23.5,72.7,0.7,980.2,45.4,14.8,543.68,77.9
4532,2021-09-14,6,8,0.88,391.77,0,0,5,0,2,1,71.5,32.6,32.8,28.5,12.7,0.51,373.8,68.8,16.7,580.86,56.0
4533,2022-04-26,6,12,0.79,391.77,1,0,10,2,7,2,80.2,72.7,29.9,29.0,7.2,0.66,1314.0,68.5,18.0,616.2,81.9
4534,2022-05-31,4,11,0.74,391.77,2,0,12,3,4,0,77.8,64.4,44.8,25.0,71.2,0.58,1476.1,18.9,18.3,392.7,64.7
4535,2021-06-13,6,4,0.86,391.77,2,0,4,0,3,1,56.7,30.6,33.6,25.0,165.6,0.31,959.7,63.5,16.6,313.29,88.6
4536,2022-03-08,6,16,0.59,391.77,2,0,13,2,3,2,92.5,78.5,28.5,28.0,20.9,0.57,986.0,30.2,11.2,406.21,47.3
4537,2021-12-08,2,14,0.72,391.77,1,0,7,3,4,0,63.8,65.3,33.7,24.6,63.5,0.14,1654.8,20.1,10.5,587.68,64.6
4538,2023-03-25,3,12,0.72,391.77,1,0,7,5,6,1,79.6,59.5,79.6,31.7,45.9,0.47,555.2,49.5,13.2,411.63,46.5
4539,2021-07-30,3,10,0.88,391.77,0,0,6,1,2,2,63.1,81.6,30.2,31.3,98.0,0.14,1415.7,10.2,14.8,621.89,76.8
4540,2021-07-15,6,12,0.62,391.77,0,0,13,1,1,2,70.6,59.5,42.2,34.2,49.0,0.35,1329.8,35.3,17.6,592.56,74.4
4541,2021-05-11,2,10,0.32,391.77,0,0,8,1,1,0,81.3,50.9,67.1,31.6,46.9,0.41,1983.9,59.5,11.1,472.57,58.9
4542,2023-08-28,5,8,0.26,391.77,0,0,6,1,1,0,80.7,44.6,72.7,23.9,9.3,0.39,1210.0,27.9,19.2,679.5,63.1
4543,2021-04-21,3,10,0.35,391.77,4,0,7,1,4,2,85.6,71.7,31.4,19.9,17.7,0.19,1184.3,18.5,16.2,548.48,63.1
4544,2021-02-23,8,8,0.71,391.77,2,0,7,2,2,2,82.9,43.5,41.2,28.8,24.3,0.78,805.2,31.6,13.9,571.29,63.5
4545,2023-03-25,3,8,0.63,391.77,1,0,4,2,2,0,62.1,31.6,58.6,27.6,132.8,0.59,840.9,60.4,10.4,584.51,54.6
4546,2023-12-10,7,12,0.28,391.77,0,0,9,2,2,1,92.1,74.0,59.2,29.2,3.7,0.11,1084.1,55.7,18.1,430.46,68.4
4547,2021-06-20,2,15,0.79,391.77,1,0,11,1,4,1,98.2,35.2,48.8,27.2,63.8,0.2,31.7,18.3,17.1,463.82,89.3
4548,2021-08-01,4,9,0.89,391.77,1,0,7,3,3,1,93.8,71.9,21.1,30.1,188.4,0.72,1903.9,54.5,15.5,575.69,40.0
4549,2022-06-22,3,7,0.71,391.77,1,0,8,3,3,1,90.4,76.9,68.4,22.2,67.1,0.23,795.0,25.3,10.5,537.85,64.8
4550,2021-11-15,6,12,0.15,391.77,1,0,7,2,5,1,50.9,40.9,20.6,24.5,40.9,0.42,285.3,59.8,13.9,634.08,59.7
4551,2021-06-22,5,14,0.6,391.77,1,0,9,1,2,0,74.3,53.9,75.9,21.4,14.2,0.52,1234.2,22.5,16.0,360.53,53.5
4552,2023-03-10,2,13,0.85,391.77,1,0,8,2,5,1,54.4,32.7,75.4,27.4,28.1,0.27,1466.2,45.7,16.3,400.04,44.9
4553,2022-09-26,12,11,0.35,391.77,1,0,6,0,2,0,55.4,78.3,70.9,25.8,10.7,0.77,942.6,19.0,12.2,430.61,77.9
4554,2022-04-15,1,8,0.57,391.77,2,0,9,0,3,1,50.2,65.3,75.7,22.1,60.3,0.42,420.7,25.7,12.9,638.44,76.8
4555,2022-05-22,4,7,0.28,391.77,1,0,2,2,3,1,86.4,38.9,74.6,23.0,59.1,0.58,1404.6,30.0,18.9,538.2,52.4
4556,2022-08-05,6,8,0.8,391.77,1,0,11,3,3,1,56.6,53.8,30.6,28.1,13.6,0.58,327.1,55.0,10.3,588.73,48.9
4557,2023-06-27,4,13,0.8,391.77,0,0,7,3,5,2,93.0,78.4,23.9,29.3,264.4,0.55,957.2,60.0,18.4,660.56,50.5
4558,2021-09-16,7,8,0.39,391.77,2,0,12,6,4,1,85.7,31.9,45.1,23.0,9.1,0.27,1951.7,32.7,19.1,625.58,78.8
4559,2021-09-26,5,20,0.38,391.77,1,0,12,1,3,1,55.0,72.0,73.5,23.1,170.0,0.33,1310.1,23.1,16.6,568.23,51.9
4560,2023-12-15,4,14,0.1,391.77,3,0,10,3,0,0,57.2,87.9,45.4,24.3,35.9,0.37,1284.3,18.6,19.4,403.95,41.8
4561,2021-12-16,7,8,0.35,391.77,1,0,10,0,0,1,94.7,76.3,54.1,26.9,107.3,0.29,1661.3,46.3,16.2,597.27,81.7
4562,2021-02-28,7,8,0.73,391.77,2,0,3,3,3,1,76.8,42.6,38.9,20.5,43.5,0.79,138.3,66.6,17.9,419.77,42.8
4563,2021-03-13,2,8,0.12,391.77,2,0,10,0,1,1,64.2,79.8,63.7,22.8,49.3,0.4,617.3,24.9,11.6,683.63,60.2
4564,2023-01-01,5,9,0.26,391.77,0,0,6,0,3,0,97.7,76.9,52.6,24.5,39.7,0.43,632.6,57.6,11.4,500.62,77.9
4565,2022-10-29,3,10,0.68,391.77,2,0,5,2,2,0,89.6,84.5,20.6,28.0,12.6,0.79,1143.9,27.5,16.1,399.23,80.9
4566,2023-09-03,4,12,0.62,391.77,0,0,12,0,6,0,86.7,41.3,54.8,26.7,86.0,0.31,254.1,13.9,11.3,461.84,68.3
4567,2023-08-15,5,12,0.89,391.77,3,0,7,0,1,2,72.5,46.7,34.8,28.2,9.8,0.73,1223.2,68.0,18.6,350.51,84.3
4568,2022-07-12,7,12,0.41,391.77,3,0,5,4,1,1,68.7,82.6,42.4,30.0,3.2,0.57,780.6,53.9,16.1,601.98,49.6
4569,2023-07-01,6,8,0.21,391.77,2,0,9,0,1,3,59.8,77.2,45.6,31.3,33.9,0.69,1155.1,69.0,16.8,463.51,40.3
4570,2021-10-04,3,17,0.63,391.77,1,0,4,1,2,1,61.6,61.0,49.7,26.9,89.7,0.39,1215.2,45.8,13.1,391.11,89.2
4571,2021-12-29,6,13,0.16,391.77,0,0,6,2,1,1,89.0,69.5,43.3,24.4,20.6,0.16,546.2,66.6,17.1,562.16,79.2
4572,2023-07-25,3,6,0.19,391.77,0,0,8,2,5,1,52.1,79.6,70.7,27.9,52.5,0.47,1973.1,44.1,12.0,609.45,90.0
4573,2023-06-10,4,13,0.55,391.77,0,0,11,0,2,3,85.5,32.6,58.5,27.2,48.3,0.75,575.3,17.7,19.1,582.28,46.8
4574,2023-12-09,5,8,0.48,391.77,1,0,9,3,1,2,88.5,70.4,36.1,22.6,32.1,0.76,151.4,68.2,12.9,462.18,54.2
4575,2023-12-30,4,7,0.31,391.77,2,0,10,1,4,0,74.5,73.1,27.6,26.5,27.2,0.16,497.0,47.0,16.9,521.78,60.9
4576,2022-09-27,5,8,0.48,391.77,2,0,3,2,4,4,59.6,82.6,51.8,27.9,0.3,0.78,637.5,15.4,19.3,495.14,81.8
4577,2022-12-13,4,9,0.79,391.77,1,0,6,1,2,0,78.5,43.1,73.3,24.2,98.0,0.47,780.8,36.3,19.6,587.82,57.7
4578,2023-09-14,9,13,0.68,391.77,4,0,6,1,4,0,50.1,58.8,28.2,27.7,22.9,0.41,1741.6,53.6,18.1,565.21,86.0
4579,2022-04-11,6,10,0.46,391.77,0,0,7,1,2,1,76.9,35.2,43.0,26.7,100.2,0.46,1587.2,20.6,13.5,381.52,53.7
4580,2021-07-03,1,10,0.35,391.77,1,0,8,3,2,0,93.1,49.4,23.8,24.2,2.7,0.26,15.7,37.8,15.6,465.53,52.7
4581,2023-06-24,5,9,0.57,391.77,1,0,9,0,6,1,54.4,49.1,28.7,25.8,33.2,0.27,835.4,62.5,10.7,462.07,90.0
4582,2022-09-23,7,8,0.1,391.77,1,0,5,0,2,1,60.7,52.3,45.5,27.0,55.5,0.47,61.9,15.4,18.4,452.5,42.7
4583,2023-01-20,2,10,0.69,391.77,0,0,6,3,5,0,95.7,41.5,46.5,27.0,34.0,0.7,1462.1,41.8,19.7,630.35,51.8
4584,2023-04-25,4,8,0.74,391.77,1,0,12,2,5,1,95.3,40.3,74.5,26.4,36.9,0.45,1732.4,14.8,14.2,523.2,49.8
4585,2022-06-17,4,11,0.2,391.77,1,0,8,3,3,0,76.9,60.4,26.5,26.2,22.0,0.19,1364.4,36.1,13.2,552.83,58.6
4586,2021-11-15,2,8,0.42,391.77,2,0,9,2,0,4,74.9,72.0,59.4,25.3,3.3,0.42,1263.2,34.9,16.7,486.13,86.1
4587,2022-09-14,4,19,0.22,391.77,0,0,12,1,5,0,55.4,52.8,23.2,28.8,85.8,0.56,1579.2,22.6,12.1,373.44,78.8
4588,2021-01-22,6,10,0.86,391.77,1,0,7,2,2,2,62.6,40.2,56.5,28.4,33.9,0.74,1118.2,18.4,14.8,476.88,57.1
4589,2021-01-01,3,8,0.76,391.77,0,0,10,0,3,2,77.6,46.4,70.0,29.7,80.5,0.35,1791.2,58.2,13.7,343.76,61.7
4590,2023-12-08,4,9,0.12,391.77,1,0,9,2,1,0,96.7,63.5,71.6,28.3,48.9,0.74,445.4,31.8,14.2,402.47,70.4
4591,2021-10-07,2,12,0.88,391.77,0,0,7,1,4,1,77.5,36.5,32.1,23.8,61.7,0.8,1184.0,37.2,10.3,562.74,83.1
4592,2022-12-06,6,11,0.21,391.77,0,0,8,1,1,1,60.8,66.9,62.1,32.2,65.4,0.48,827.2,62.9,11.8,443.36,64.5
4593,2022-08-11,3,10,0.17,391.77,0,0,3,2,1,0,98.5,45.8,79.3,24.3,0.7,0.53,1369.5,30.7,13.3,516.6,82.6
4594,2023-08-19,4,6,0.13,391.77,5,1,13,1,4,1,88.8,61.4,58.7,30.7,61.0,0.33,681.2,62.3,12.0,611.6,84.6
4595,2021-01-18,4,8,0.73,391.77,0,0,4,5,2,0,91.4,88.7,42.4,26.2,97.3,0.67,856.0,66.7,14.2,596.85,64.4
4596,2023-10-05,4,11,0.84,391.77,1,0,5,2,2,2,92.8,36.6,69.7,22.2,129.9,0.7,1497.7,10.9,12.3,440.69,43.1
4597,2023-09-05,4,8,0.18,391.77,1,0,10,2,2,1,87.5,82.7,75.6,25.2,124.7,0.1,189.3,32.0,10.5,361.21,44.0
4598,2022-09-06,6,11,0.89,391.77,3,0,7,2,1,2,73.6,62.4,55.2,29.2,34.4,0.25,137.7,16.2,18.3,445.92,65.7
4599,2021-01-19,4,6,0.35,391.77,0,1,9,1,3,0,57.5,77.3,43.1,24.3,39.8,0.77,881.2,37.0,18.1,539.96,81.8
4600,2023-06-01,7,12,0.64,391.77,2,0,8,3,4,1,87.1,52.1,60.1,33.1,52.1,0.47,1423.3,19.3,19.9,356.14,56.0
4601,2022-08-23,4,10,0.89,391.77,0,0,10,0,1,0,76.0,72.9,53.0,26.2,94.0,0.28,260.1,40.0,19.2,502.67,86.3
4602,2022-04-19,3,8,0.11,391.77,3,0,6,3,6,0,58.9,74.5,24.3,28.3,15.4,0.28,1068.9,52.1,18.4,558.02,52.2
4603,2021-01-15,2,12,0.54,391.77,0,1,13,1,1,4,86.8,55.6,59.4,30.0,47.9,0.35,857.8,50.2,14.7,522.84,46.6
4604,2023-02-05,4,12,0.62,391.77,1,0,6,1,1,0,68.7,53.8,33.3,24.5,16.2,0.34,52.9,22.6,18.6,616.64,72.5
4605,2022-01-22,3,10,0.4,391.77,0,0,7,3,4,0,53.4,75.0,55.8,29.4,1.5,0.55,1224.7,18.9,12.3,481.44,57.5
4606,2023-04-24,1,9,0.19,391.77,1,0,10,1,5,0,74.9,89.6,46.0,25.6,0.2,0.59,627.4,51.4,12.1,492.84,65.7
4607,2023-06-15,4,11,0.6,391.77,0,0,6,1,1,2,69.2,40.3,55.5,26.3,42.0,0.47,601.6,69.7,19.2,509.49,76.8
4608,2023-03-20,5,12,0.14,391.77,2,0,12,0,5,0,85.9,59.5,60.3,26.1,51.4,0.73,536.7,48.4,17.5,655.14,88.7
4609,2022-05-27,5,5,0.84,391.77,1,0,7,0,4,0,51.0,50.6,60.5,28.7,38.8,0.68,1693.7,12.8,10.4,576.94,77.7
4610,2021-12-01,4,9,0.47,391.77,1,0,12,2,2,1,58.8,37.7,38.5,29.5,126.9,0.59,3.4,58.0,14.4,562.49,84.0
4611,2023-03-10,3,10,0.83,391.77,0,0,7,1,4,0,81.8,60.2,35.9,25.2,1.4,0.62,199.7,27.1,16.6,539.14,51.3
4612,2023-02-14,3,12,0.77,391.77,0,0,9,0,0,0,91.9,64.4,20.1,22.3,6.2,0.37,1294.5,31.0,12.5,588.83,76.0
4613,2022-03-28,6,13,0.1,391.77,2,0,7,2,1,0,68.0,83.0,31.9,31.9,79.8,0.32,1200.4,61.3,15.1,355.89,67.1
4614,2022-06-23,1,14,0.47,391.77,0,0,3,0,3,0,62.4,52.7,34.1,25.1,31.6,0.21,494.5,61.8,14.7,544.42,50.9
4615,2021-06-12,5,13,0.81,391.77,2,0,15,1,2,1,67.5,50.1,38.9,26.2,35.2,0.25,973.3,58.2,19.5,445.5,50.8
4616,2023-05-15,4,7,0.4,391.77,1,0,12,1,3,0,82.0,67.3,66.8,26.2,17.9,0.74,1254.2,11.5,11.1,303.24,47.7
4617,2022-05-06,6,8,0.36,391.77,2,0,4,2,4,3,83.5,87.5,79.0,31.2,49.1,0.68,1032.3,50.2,13.5,472.67,82.1
4618,2023-11-25,6,7,0.65,391.77,1,0,8,2,7,1,92.4,57.7,59.5,33.8,36.7,0.51,1348.6,65.8,16.4,405.97,46.4
4619,2022-07-11,8,16,0.66,391.77,1,0,11,1,5,0,67.4,81.7,41.4,26.0,6.5,0.36,469.8,60.5,10.3,512.98,55.0
4620,2022-08-07,4,9,0.61,391.77,1,0,5,2,1,0,98.4,43.4,73.4,28.2,28.5,0.71,184.0,61.9,11.4,469.31,87.2
4621,2023-12-26,1,8,0.39,391.77,0,0,10,1,1,0,93.3,45.3,63.4,32.6,31.1,0.52,959.9,59.7,10.7,561.85,44.9
4622,2022-07-05,7,18,0.15,391.77,1,0,8,4,4,2,67.4,47.3,74.0,25.7,54.9,0.79,179.0,50.5,18.2,334.39,45.6
4623,2023-04-26,9,10,0.84,391.77,2,0,9,1,1,2,78.2,55.1,69.9,27.4,4.5,0.79,1537.5,60.8,10.2,365.86,57.7
4624,2022-01-21,2,11,0.35,391.77,0,0,10,1,3,1,84.5,35.8,73.0,32.6,0.8,0.69,813.8,65.9,10.2,445.26,63.8
4625,2021-05-21,5,9,0.74,391.77,1,0,5,5,5,3,87.4,40.3,78.4,25.8,2.0,0.76,1534.3,54.5,19.2,522.91,74.9
4626,2022-01-09,6,6,0.38,391.77,0,0,5,0,1,1,79.2,87.6,55.7,23.2,108.3,0.59,1980.3,15.6,18.4,387.7,40.7
4627,2021-10-07,2,9,0.5,391.77,2,0,5,0,2,2,57.8,80.8,31.5,32.4,50.6,0.28,632.0,62.4,10.9,398.87,66.5
